estacion,cod_pluvio,fecha,mm
la_paloma,2862,10/26/2019,0.0
la_paloma,2862,10/27/2019,0.0
la_paloma,2862,10/28/2019,5.8
la_paloma,2862,10/29/2019,0.0
la_paloma,2862,10/30/2019,0.2
la_paloma,2862,10/31/2019,0.0
la_paloma,2862,11/01/2019,13.7
la_paloma,2862,11/02/2019,3.4
la_paloma,2862,11/03/2019,0.0
la_paloma,2862,11/04/2019,29.7
la_paloma,2862,11/05/2019,0.0
la_paloma,2862,11/06/2019,0.0
la_paloma,2862,11/07/2019,0.0
la_paloma,2862,11/08/2019,0.0
la_paloma,2862,11/09/2019,0.0
la_paloma,2862,11/10/2019,0.0
la_paloma,2862,11/11/2019,0.0
la_paloma,2862,11/12/2019,0.0
la_paloma,2862,11/13/2019,0.5
la_paloma,2862,11/14/2019,0.0
la_paloma,2862,11/15/2019,0.0
la_paloma,2862,11/16/2019,0.0
la_paloma,2862,11/17/2019,0.0
la_paloma,2862,11/18/2019,32.5
la_paloma,2862,11/19/2019,0.0
la_paloma,2862,11/20/2019,0.0
la_paloma,2862,11/21/2019,0.0
la_paloma,2862,11/22/2019,0.0
la_paloma,2862,11/23/2019,0.0
la_paloma,2862,11/24/2019,0.0
la_paloma,2862,11/25/2019,0.0
la_paloma,2862,11/26/2019,3.0
la_paloma,2862,11/27/2019,0.0
la_paloma,2862,11/28/2019,0.0
la_paloma,2862,11/29/2019,0.0
la_paloma,2862,11/30/2019,0.0
la_paloma,2862,12/01/2019,0.0
la_paloma,2862,12/02/2019,0.0
la_paloma,2862,12/03/2019,0.0
la_paloma,2862,12/04/2019,0.0
la_paloma,2862,12/05/2019,TRAZA
la_paloma,2862,12/06/2019,0.0
la_paloma,2862,12/07/2019,0.0
la_paloma,2862,12/08/2019,0.0
la_paloma,2862,12/09/2019,0.0
la_paloma,2862,12/10/2019,0.0
la_paloma,2862,12/11/2019,4.0
la_paloma,2862,12/12/2019,0.0
la_paloma,2862,12/13/2019,0.0
la_paloma,2862,12/14/2019,0.0
la_paloma,2862,12/15/2019,9.2
la_paloma,2862,12/16/2019,0.0
la_paloma,2862,12/17/2019,0.0
la_paloma,2862,12/18/2019,0.0
la_paloma,2862,12/19/2019,0.0
la_paloma,2862,12/20/2019,15.0
la_paloma,2862,12/21/2019,1.0
la_paloma,2862,12/22/2019,0.0
la_paloma,2862,12/23/2019,0.0
la_paloma,2862,12/24/2019,0.0
la_paloma,2862,12/25/2019,3.0
la_paloma,2862,12/26/2019,0.0
la_paloma,2862,12/27/2019,1.0
la_paloma,2862,12/28/2019,4.0
la_paloma,2862,12/29/2019,0.0
la_paloma,2862,12/30/2019,0.0
la_paloma,2862,12/31/2019,5.0
la_paloma,2862,01/01/2020,0.0
la_paloma,2862,01/02/2020,0.0
la_paloma,2862,01/03/2020,0.0
la_paloma,2862,01/04/2020,0.2
la_paloma,2862,01/05/2020,0.3
la_paloma,2862,01/06/2020,0.0
la_paloma,2862,01/07/2020,0.0
la_paloma,2862,01/08/2020,0.0
la_paloma,2862,01/09/2020,0.0
la_paloma,2862,01/10/2020,0.0
la_paloma,2862,01/11/2020,0.0
la_paloma,2862,01/12/2020,0.0
la_paloma,2862,01/13/2020,0.0
la_paloma,2862,01/14/2020,0.0
la_paloma,2862,01/15/2020,40.0
la_paloma,2862,01/16/2020,0.0
la_paloma,2862,01/17/2020,0.0
la_paloma,2862,01/18/2020,0.0
la_paloma,2862,01/19/2020,0.0
la_paloma,2862,01/20/2020,0.0
la_paloma,2862,01/21/2020,0.0
la_paloma,2862,01/22/2020,0.0
la_paloma,2862,01/23/2020,0.0
la_paloma,2862,01/24/2020,0.0
la_paloma,2862,01/25/2020,0.0
la_paloma,2862,01/26/2020,2.0
la_paloma,2862,01/27/2020,0.0
la_paloma,2862,01/28/2020,0.0
la_paloma,2862,01/29/2020,16.6
la_paloma,2862,01/30/2020,1.0
la_paloma,2862,01/31/2020,0.0
la_paloma,2862,02/01/2020,0.0
la_paloma,2862,02/02/2020,0.0
la_paloma,2862,02/03/2020,0.0
la_paloma,2862,02/04/2020,0.0
la_paloma,2862,02/05/2020,0.0
la_paloma,2862,02/06/2020,0.0
la_paloma,2862,02/07/2020,0.0
la_paloma,2862,02/08/2020,0.0
la_paloma,2862,02/09/2020,7.0
la_paloma,2862,02/10/2020,0.0
la_paloma,2862,02/11/2020,0.2
la_paloma,2862,02/12/2020,0.0
la_paloma,2862,02/13/2020,4.0
la_paloma,2862,02/14/2020,3.0
la_paloma,2862,02/15/2020,0.0
la_paloma,2862,02/16/2020,0.0
la_paloma,2862,02/17/2020,5.0
la_paloma,2862,02/18/2020,0.0
la_paloma,2862,02/19/2020,0.0
la_paloma,2862,02/20/2020,5.0
la_paloma,2862,02/21/2020,1.0
la_paloma,2862,02/22/2020,0.0
la_paloma,2862,02/23/2020,0.0
la_paloma,2862,02/24/2020,0.0
la_paloma,2862,02/25/2020,0.0
la_paloma,2862,02/26/2020,0.0
la_paloma,2862,02/27/2020,0.0
la_paloma,2862,02/28/2020,0.0
la_paloma,2862,02/29/2020,0.0
la_paloma,2862,03/01/2020,0.0
la_paloma,2862,03/02/2020,0.0
la_paloma,2862,03/03/2020,0.0
la_paloma,2862,03/04/2020,0.0
la_paloma,2862,03/05/2020,0.0
la_paloma,2862,03/06/2020,0.0
la_paloma,2862,03/07/2020,0.0
la_paloma,2862,03/08/2020,0.0
la_paloma,2862,03/09/2020,3.0
la_paloma,2862,03/10/2020,0.0
la_paloma,2862,03/11/2020,2.0
la_paloma,2862,03/12/2020,0.0
la_paloma,2862,03/13/2020,0.0
la_paloma,2862,03/14/2020,5.0
la_paloma,2862,03/15/2020,0.0
la_paloma,2862,03/16/2020,0.0
la_paloma,2862,03/17/2020,0.0
la_paloma,2862,03/18/2020,3.0
la_paloma,2862,03/19/2020,TRAZA
la_paloma,2862,03/20/2020,0.0
la_paloma,2862,03/21/2020,0.0
la_paloma,2862,03/22/2020,0.0
la_paloma,2862,03/23/2020,0.0
la_paloma,2862,03/24/2020,0.0
la_paloma,2862,03/25/2020,0.0
la_paloma,2862,03/26/2020,0.0
la_paloma,2862,03/27/2020,0.0
la_paloma,2862,03/28/2020,0.0
la_paloma,2862,03/29/2020,0.0
la_paloma,2862,03/30/2020,7.0
la_paloma,2862,03/31/2020,TRAZA
la_paloma,2862,04/01/2020,6.5
la_paloma,2862,04/02/2020,2.5
la_paloma,2862,04/03/2020,0.0
la_paloma,2862,04/04/2020,0.0
la_paloma,2862,04/05/2020,0.0
la_paloma,2862,04/06/2020,1.0
la_paloma,2862,04/07/2020,0.0
la_paloma,2862,04/08/2020,1.5
la_paloma,2862,04/09/2020,0.3
la_paloma,2862,04/10/2020,0.5
la_paloma,2862,04/11/2020,0.0
la_paloma,2862,04/12/2020,0.0
la_paloma,2862,04/13/2020,21.6
la_paloma,2862,04/14/2020,37.4
la_paloma,2862,04/15/2020,2.0
la_paloma,2862,04/16/2020,0.0
la_paloma,2862,04/17/2020,0.0
la_paloma,2862,04/18/2020,0.0
la_paloma,2862,04/19/2020,0.0
la_paloma,2862,04/20/2020,0.0
la_paloma,2862,04/21/2020,0.0
la_paloma,2862,04/22/2020,0.0
la_paloma,2862,04/23/2020,0.0
la_paloma,2862,04/24/2020,0.0
la_paloma,2862,04/25/2020,1.0
la_paloma,2862,04/26/2020,0.0
la_paloma,2862,04/27/2020,5.0
la_paloma,2862,04/28/2020,8.0
la_paloma,2862,04/29/2020,0.0
la_paloma,2862,04/30/2020,0.0
la_paloma,2862,05/01/2020,1.0
la_paloma,2862,05/02/2020,0.0
la_paloma,2862,05/03/2020,0.2
la_paloma,2862,05/04/2020,3.0
la_paloma,2862,05/05/2020,4.2
la_paloma,2862,05/06/2020,0.5
la_paloma,2862,05/07/2020,0.0
la_paloma,2862,05/08/2020,0.0
la_paloma,2862,05/09/2020,0.0
la_paloma,2862,05/10/2020,6.0
la_paloma,2862,05/11/2020,0.0
la_paloma,2862,05/12/2020,0.0
la_paloma,2862,05/13/2020,1.0
la_paloma,2862,05/14/2020,0.0
la_paloma,2862,05/15/2020,0.0
la_paloma,2862,05/16/2020,0.0
la_paloma,2862,05/17/2020,0.0
la_paloma,2862,05/18/2020,0.0
la_paloma,2862,05/19/2020,0.0
la_paloma,2862,05/20/2020,TRAZA
la_paloma,2862,05/21/2020,8.0
la_paloma,2862,05/22/2020,TRAZA
la_paloma,2862,05/23/2020,TRAZA
la_paloma,2862,05/24/2020,1.0
la_paloma,2862,05/25/2020,3.4
la_paloma,2862,05/26/2020,0.0
la_paloma,2862,05/27/2020,0.0
la_paloma,2862,05/28/2020,0.0
la_paloma,2862,05/29/2020,0.0
la_paloma,2862,05/30/2020,0.0
la_paloma,2862,05/31/2020,1.5
la_paloma,2862,06/01/2020,1.0
la_paloma,2862,06/02/2020,0.0
la_paloma,2862,06/03/2020,0.0
la_paloma,2862,06/04/2020,0.0
la_paloma,2862,06/05/2020,15.0
la_paloma,2862,06/06/2020,4.0
la_paloma,2862,06/07/2020,1.0
la_paloma,2862,06/08/2020,3.0
la_paloma,2862,06/09/2020,0.0
la_paloma,2862,06/10/2020,0.0
la_paloma,2862,06/11/2020,0.4
la_paloma,2862,06/12/2020,TRAZA
la_paloma,2862,06/13/2020,TRAZA
la_paloma,2862,06/14/2020,0.0
la_paloma,2862,06/15/2020,10.0
la_paloma,2862,06/16/2020,1.0
la_paloma,2862,06/17/2020,34.0
la_paloma,2862,06/18/2020,7.0
la_paloma,2862,06/19/2020,1.3
la_paloma,2862,06/20/2020,50.0
la_paloma,2862,06/21/2020,4.0
la_paloma,2862,06/22/2020,38.0
la_paloma,2862,06/23/2020,49.0
la_paloma,2862,06/24/2020,11.0
la_paloma,2862,06/25/2020,0.5
la_paloma,2862,06/26/2020,0.0
la_paloma,2862,06/27/2020,0.0
la_paloma,2862,06/28/2020,0.0
la_paloma,2862,06/29/2020,5.0
la_paloma,2862,06/30/2020,46.0
la_paloma,2862,07/01/2020,TRAZA
la_paloma,2862,07/02/2020,0.0
la_paloma,2862,07/03/2020,0.0
la_paloma,2862,07/04/2020,0.0
la_paloma,2862,07/05/2020,0.0
la_paloma,2862,07/06/2020,0.0
la_paloma,2862,07/07/2020,3.0
la_paloma,2862,07/08/2020,18.0
la_paloma,2862,07/09/2020,0.0
la_paloma,2862,07/10/2020,0.0
la_paloma,2862,07/11/2020,0.0
la_paloma,2862,07/12/2020,0.0
la_paloma,2862,07/13/2020,0.0
la_paloma,2862,07/14/2020,0.0
la_paloma,2862,07/15/2020,0.0
la_paloma,2862,07/16/2020,0.0
la_paloma,2862,07/17/2020,8.0
la_paloma,2862,07/18/2020,3.0
la_paloma,2862,07/19/2020,0.0
la_paloma,2862,07/20/2020,0.6
la_paloma,2862,07/21/2020,1.2
la_paloma,2862,07/22/2020,18.7
la_paloma,2862,07/23/2020,2.0
la_paloma,2862,07/24/2020,7.0
la_paloma,2862,07/25/2020,0.0
la_paloma,2862,07/26/2020,0.0
la_paloma,2862,07/27/2020,0.0
la_paloma,2862,07/28/2020,0.0
la_paloma,2862,07/29/2020,0.0
la_paloma,2862,07/30/2020,0.0
la_paloma,2862,07/31/2020,0.0
la_paloma,2862,08/01/2020,TRAZA
la_paloma,2862,08/02/2020,3.0
la_paloma,2862,08/03/2020,0.0
la_paloma,2862,08/04/2020,0.0
la_paloma,2862,08/05/2020,0.0
la_paloma,2862,08/06/2020,3.0
la_paloma,2862,08/07/2020,6.7
la_paloma,2862,08/08/2020,1.5
la_paloma,2862,08/09/2020,0.0
la_paloma,2862,08/10/2020,1.0
la_paloma,2862,08/11/2020,0.0
la_paloma,2862,08/12/2020,0.0
la_paloma,2862,08/13/2020,0.0
la_paloma,2862,08/14/2020,0.0
la_paloma,2862,08/15/2020,0.0
la_paloma,2862,08/16/2020,0.0
la_paloma,2862,08/17/2020,0.0
la_paloma,2862,08/18/2020,0.0
la_paloma,2862,08/19/2020,1.7
la_paloma,2862,08/20/2020,1.0
la_paloma,2862,08/21/2020,0.0
la_paloma,2862,08/22/2020,0.0
la_paloma,2862,08/23/2020,0.0
la_paloma,2862,08/24/2020,2.4
la_paloma,2862,08/25/2020,12.0
la_paloma,2862,08/26/2020,34.0
la_paloma,2862,08/27/2020,10.0
la_paloma,2862,08/28/2020,0.2
la_paloma,2862,08/29/2020,0.0
la_paloma,2862,08/30/2020,0.0
la_paloma,2862,08/31/2020,0.0
la_paloma,2862,09/01/2020,10.0
la_paloma,2862,09/02/2020,43.0
la_paloma,2862,09/03/2020,0.0
la_paloma,2862,09/04/2020,0.2
la_paloma,2862,09/05/2020,0.0
la_paloma,2862,09/06/2020,0.0
la_paloma,2862,09/07/2020,0.0
la_paloma,2862,09/08/2020,0.3
la_paloma,2862,09/09/2020,TRAZA
la_paloma,2862,09/10/2020,0.0
la_paloma,2862,09/11/2020,0.0
la_paloma,2862,09/12/2020,0.0
la_paloma,2862,09/13/2020,2.0
la_paloma,2862,09/14/2020,0.0
la_paloma,2862,09/15/2020,0.0
la_paloma,2862,09/16/2020,0.0
la_paloma,2862,09/17/2020,0.0
la_paloma,2862,09/18/2020,0.0
la_paloma,2862,09/19/2020,0.0
la_paloma,2862,09/20/2020,0.0
la_paloma,2862,09/21/2020,0.0
la_paloma,2862,09/22/2020,0.0
la_paloma,2862,09/23/2020,0.0
la_paloma,2862,09/24/2020,0.0
la_paloma,2862,09/25/2020,0.0
la_paloma,2862,09/26/2020,8.0
la_paloma,2862,09/27/2020,1.0
la_paloma,2862,09/28/2020,0.0
la_paloma,2862,09/29/2020,0.0
la_paloma,2862,09/30/2020,0.0
la_paloma,2862,10/01/2020,0.0
la_paloma,2862,10/02/2020,0.0
la_paloma,2862,10/03/2020,0.0
la_paloma,2862,10/04/2020,2.5
la_paloma,2862,10/05/2020,1.5
la_paloma,2862,10/06/2020,0.4
la_paloma,2862,10/07/2020,0.0
la_paloma,2862,10/08/2020,0.0
la_paloma,2862,10/09/2020,TRAZA
la_paloma,2862,10/10/2020,0.0
la_paloma,2862,10/11/2020,0.0
la_paloma,2862,10/12/2020,1.5
la_paloma,2862,10/13/2020,TRAZA
la_paloma,2862,10/14/2020,0.0
la_paloma,2862,10/15/2020,0.0
la_paloma,2862,10/16/2020,0.0
la_paloma,2862,10/17/2020,0.0
la_paloma,2862,10/18/2020,0.0
la_paloma,2862,10/19/2020,TRAZA
la_paloma,2862,10/20/2020,TRAZA
la_paloma,2862,10/21/2020,3.0
la_paloma,2862,10/22/2020,9.0
la_paloma,2862,10/23/2020,0.0
la_paloma,2862,10/24/2020,0.0
la_paloma,2862,10/25/2020,0.0
la_paloma,2862,10/26/2020,0.5
la_paloma,2862,10/27/2020,3.0
la_paloma,2862,10/28/2020,TRAZA
la_paloma,2862,10/29/2020,0.0
la_paloma,2862,10/30/2020,0.0
la_paloma,2862,10/31/2020,0.0
la_paloma,2862,11/01/2020,0.0
la_paloma,2862,11/02/2020,0.0
la_paloma,2862,11/03/2020,0.0
la_paloma,2862,11/04/2020,0.0
la_paloma,2862,11/05/2020,0.0
la_paloma,2862,11/06/2020,TRAZA
la_paloma,2862,11/07/2020,0.0
la_paloma,2862,11/08/2020,0.0
la_paloma,2862,11/09/2020,0.0
la_paloma,2862,11/10/2020,0.0
la_paloma,2862,11/11/2020,0.0
la_paloma,2862,11/12/2020,0.2
la_paloma,2862,11/13/2020,0.0
la_paloma,2862,11/14/2020,0.0
la_paloma,2862,11/15/2020,0.0
la_paloma,2862,11/16/2020,0.0
la_paloma,2862,11/17/2020,0.0
la_paloma,2862,11/18/2020,TRAZA
la_paloma,2862,11/19/2020,TRAZA
la_paloma,2862,11/20/2020,0.0
la_paloma,2862,11/21/2020,0.0
la_paloma,2862,11/22/2020,0.0
la_paloma,2862,11/23/2020,0.0
la_paloma,2862,11/24/2020,0.0
la_paloma,2862,11/25/2020,4.5
la_paloma,2862,11/26/2020,0.0
la_paloma,2862,11/27/2020,0.0
la_paloma,2862,11/28/2020,19.0
la_paloma,2862,11/29/2020,0.0
la_paloma,2862,11/30/2020,0.0
la_paloma,2862,12/01/2020,0.0
la_paloma,2862,12/02/2020,0.4
la_paloma,2862,12/03/2020,0.0
la_paloma,2862,12/04/2020,0.0
la_paloma,2862,12/05/2020,0.0
la_paloma,2862,12/06/2020,0.0
la_paloma,2862,12/07/2020,0.0
la_paloma,2862,12/08/2020,0.0
la_paloma,2862,12/09/2020,0.0
la_paloma,2862,12/10/2020,0.0
la_paloma,2862,12/11/2020,0.0
la_paloma,2862,12/12/2020,0.0
la_paloma,2862,12/13/2020,0.5
la_paloma,2862,12/14/2020,0.0
la_paloma,2862,12/15/2020,0.0
la_paloma,2862,12/16/2020,0.0
la_paloma,2862,12/17/2020,0.0
la_paloma,2862,12/18/2020,0.0
la_paloma,2862,12/19/2020,5.0
la_paloma,2862,12/20/2020,0.7
la_paloma,2862,12/21/2020,0.5
la_paloma,2862,12/22/2020,0.0
la_paloma,2862,12/23/2020,0.0
la_paloma,2862,12/24/2020,0.0
la_paloma,2862,12/25/2020,0.0
la_paloma,2862,12/26/2020,1.6
la_paloma,2862,12/27/2020,0.0
la_paloma,2862,12/28/2020,0.0
la_paloma,2862,12/29/2020,1.0
la_paloma,2862,12/30/2020,8.0
la_paloma,2862,12/31/2020,0.0
la_paloma,2862,01/01/2021,0.0
la_paloma,2862,01/02/2021,0.0
la_paloma,2862,01/03/2021,0.0
la_paloma,2862,01/04/2021,0.0
la_paloma,2862,01/05/2021,12.2
la_paloma,2862,01/06/2021,TRAZA
la_paloma,2862,01/07/2021,0.0
la_paloma,2862,01/08/2021,0.0
la_paloma,2862,01/09/2021,0.0
la_paloma,2862,01/10/2021,0.0
la_paloma,2862,01/11/2021,5.0
la_paloma,2862,01/12/2021,0.0
la_paloma,2862,01/13/2021,0.0
la_paloma,2862,01/14/2021,0.0
la_paloma,2862,01/15/2021,15.0
la_paloma,2862,01/16/2021,TRAZA
la_paloma,2862,01/17/2021,TRAZA
la_paloma,2862,01/18/2021,0.0
la_paloma,2862,01/19/2021,0.0
la_paloma,2862,01/20/2021,0.0
la_paloma,2862,01/21/2021,0.0
la_paloma,2862,01/22/2021,0.0
la_paloma,2862,01/23/2021,0.0
la_paloma,2862,01/24/2021,0.0
la_paloma,2862,01/25/2021,0.0
la_paloma,2862,01/26/2021,8.0
la_paloma,2862,01/27/2021,0.0
la_paloma,2862,01/28/2021,0.0
la_paloma,2862,01/29/2021,0.0
la_paloma,2862,01/30/2021,4.6
la_paloma,2862,01/31/2021,0.6
la_paloma,2862,02/01/2021,4.0
la_paloma,2862,02/02/2021,1.6
la_paloma,2862,02/03/2021,31.4
la_paloma,2862,02/04/2021,4.0
la_paloma,2862,02/05/2021,0.0
la_paloma,2862,02/06/2021,0.0
la_paloma,2862,02/07/2021,20.6
la_paloma,2862,02/08/2021,48.8
la_paloma,2862,02/09/2021,6.0
la_paloma,2862,02/10/2021,1.6
la_paloma,2862,02/11/2021,19.2
la_paloma,2862,02/12/2021,71.0
la_paloma,2862,02/13/2021,3.0
la_paloma,2862,02/14/2021,0.2
la_paloma,2862,02/15/2021,0.0
la_paloma,2862,02/16/2021,13.0
la_paloma,2862,02/17/2021,22.2
la_paloma,2862,02/18/2021,0.0
la_paloma,2862,02/19/2021,0.0
la_paloma,2862,02/20/2021,0.0
la_paloma,2862,02/21/2021,0.0
la_paloma,2862,02/22/2021,0.0
la_paloma,2862,02/23/2021,0.0
la_paloma,2862,02/24/2021,0.0
la_paloma,2862,02/25/2021,0.0
la_paloma,2862,02/26/2021,0.0
la_paloma,2862,02/27/2021,0.0
la_paloma,2862,02/28/2021,0.0
la_paloma,2862,03/01/2021,0.2
la_paloma,2862,03/02/2021,TRAZA
la_paloma,2862,03/03/2021,2.0
la_paloma,2862,03/04/2021,39.6
la_paloma,2862,03/05/2021,1.2
la_paloma,2862,03/06/2021,0.0
la_paloma,2862,03/07/2021,0.0
la_paloma,2862,03/08/2021,0.0
la_paloma,2862,03/09/2021,0.0
la_paloma,2862,03/10/2021,0.0
la_paloma,2862,03/11/2021,0.0
la_paloma,2862,03/12/2021,0.0
la_paloma,2862,03/13/2021,0.0
la_paloma,2862,03/14/2021,0.0
la_paloma,2862,03/15/2021,0.0
la_paloma,2862,03/16/2021,14.2
la_paloma,2862,03/17/2021,0.5
la_paloma,2862,03/18/2021,0.0
la_paloma,2862,03/19/2021,0.0
la_paloma,2862,03/20/2021,38.0
la_paloma,2862,03/21/2021,0.0
la_paloma,2862,03/22/2021,3.6
la_paloma,2862,03/23/2021,0.0
la_paloma,2862,03/24/2021,0.0
la_paloma,2862,03/25/2021,34.0
la_paloma,2862,03/26/2021,4.4
la_paloma,2862,03/27/2021,0.6
la_paloma,2862,03/28/2021,3.6
la_paloma,2862,03/29/2021,0.8
la_paloma,2862,03/30/2021,0.0
la_paloma,2862,03/31/2021,0.2
la_paloma,2862,04/01/2021,0.6
la_paloma,2862,04/02/2021,0.0
la_paloma,2862,04/03/2021,2.4
la_paloma,2862,04/04/2021,1.8
la_paloma,2862,04/05/2021,0.0
la_paloma,2862,04/06/2021,0.0
la_paloma,2862,04/07/2021,0.0
la_paloma,2862,04/08/2021,13.8
la_paloma,2862,04/09/2021,3.5
la_paloma,2862,04/10/2021,6.2
la_paloma,2862,04/11/2021,2.0
la_paloma,2862,04/12/2021,0.0
la_paloma,2862,04/13/2021,0.0
la_paloma,2862,04/14/2021,0.0
la_paloma,2862,04/15/2021,0.0
la_paloma,2862,04/16/2021,0.0
la_paloma,2862,04/17/2021,0.0
la_paloma,2862,04/18/2021,0.0
la_paloma,2862,04/19/2021,0.0
la_paloma,2862,04/20/2021,0.0
la_paloma,2862,04/21/2021,0.0
la_paloma,2862,04/22/2021,0.0
la_paloma,2862,04/23/2021,1.8
la_paloma,2862,04/24/2021,1.2
la_paloma,2862,04/25/2021,1.0
la_paloma,2862,04/26/2021,0.3
la_paloma,2862,04/27/2021,0.0
la_paloma,2862,04/28/2021,0.0
la_paloma,2862,04/29/2021,0.0
la_paloma,2862,04/30/2021,0.0
la_paloma,2862,05/01/2021,0.0
la_paloma,2862,05/02/2021,0.0
la_paloma,2862,05/03/2021,6.8
la_paloma,2862,05/04/2021,0.2
la_paloma,2862,05/05/2021,0.0
la_paloma,2862,05/06/2021,0.2
la_paloma,2862,05/07/2021,0.0
la_paloma,2862,05/08/2021,0.0
la_paloma,2862,05/09/2021,1.0
la_paloma,2862,05/10/2021,1.2
la_paloma,2862,05/11/2021,0.0
la_paloma,2862,05/12/2021,0.0
la_paloma,2862,05/13/2021,0.0
la_paloma,2862,05/14/2021,0.0
la_paloma,2862,05/15/2021,0.0
la_paloma,2862,05/16/2021,0.0
la_paloma,2862,05/17/2021,0.0
la_paloma,2862,05/18/2021,0.0
la_paloma,2862,05/19/2021,0.0
la_paloma,2862,05/20/2021,0.0
la_paloma,2862,05/21/2021,37.0
la_paloma,2862,05/22/2021,1.0
la_paloma,2862,05/23/2021,15.4
la_paloma,2862,05/24/2021,0.0
la_paloma,2862,05/25/2021,0.0
la_paloma,2862,05/26/2021,0.0
la_paloma,2862,05/27/2021,0.0
la_paloma,2862,05/28/2021,0.0
la_paloma,2862,05/29/2021,3.2
la_paloma,2862,05/30/2021,0.0
la_paloma,2862,05/31/2021,0.0
la_paloma,2862,06/01/2021,1.6
la_paloma,2862,06/02/2021,0.0
la_paloma,2862,06/03/2021,0.0
la_paloma,2862,06/04/2021,97.6
la_paloma,2862,06/05/2021,12.2
la_paloma,2862,06/06/2021,0.0
la_paloma,2862,06/07/2021,0.0
la_paloma,2862,06/08/2021,0.0
la_paloma,2862,06/09/2021,TRAZA
la_paloma,2862,06/10/2021,0.0
la_paloma,2862,06/11/2021,0.0
la_paloma,2862,06/12/2021,0.0
la_paloma,2862,06/13/2021,0.0
la_paloma,2862,06/14/2021,TRAZA
la_paloma,2862,06/15/2021,0.2
la_paloma,2862,06/16/2021,0.2
la_paloma,2862,06/17/2021,4.0
la_paloma,2862,06/18/2021,0.0
la_paloma,2862,06/19/2021,6.0
la_paloma,2862,06/20/2021,0.0
la_paloma,2862,06/21/2021,0.0
la_paloma,2862,06/22/2021,0.0
la_paloma,2862,06/23/2021,57.4
la_paloma,2862,06/24/2021,3.6
la_paloma,2862,06/25/2021,0.0
la_paloma,2862,06/26/2021,1.8
la_paloma,2862,06/27/2021,2.0
la_paloma,2862,06/28/2021,13.6
la_paloma,2862,06/29/2021,0.4
la_paloma,2862,06/30/2021,0.0
la_paloma,2862,07/01/2021,0.0
la_paloma,2862,07/02/2021,0.0
la_paloma,2862,07/03/2021,0.0
la_paloma,2862,07/04/2021,0.0
la_paloma,2862,07/05/2021,0.0
la_paloma,2862,07/06/2021,0.0
la_paloma,2862,07/07/2021,0.0
la_paloma,2862,07/08/2021,0.0
la_paloma,2862,07/09/2021,0.0
la_paloma,2862,07/10/2021,0.0
la_paloma,2862,07/11/2021,4.8
la_paloma,2862,07/12/2021,4.2
la_paloma,2862,07/13/2021,11.0
la_paloma,2862,07/14/2021,4.4
la_paloma,2862,07/15/2021,0.0
la_paloma,2862,07/16/2021,0.0
la_paloma,2862,07/17/2021,5.8
la_paloma,2862,07/18/2021,24.6
la_paloma,2862,07/19/2021,0.0
la_paloma,2862,07/20/2021,0.0
la_paloma,2862,07/21/2021,0.0
la_paloma,2862,07/22/2021,0.0
la_paloma,2862,07/23/2021,0.0
la_paloma,2862,07/24/2021,17.2
la_paloma,2862,07/25/2021,11.8
la_paloma,2862,07/26/2021,0.8
la_paloma,2862,07/27/2021,2.6
la_paloma,2862,07/28/2021,4.4
la_paloma,2862,07/29/2021,0.0
la_paloma,2862,07/30/2021,0.0
la_paloma,2862,07/31/2021,0.0
la_paloma,2862,08/01/2021,0.0
la_paloma,2862,08/02/2021,1.0
la_paloma,2862,08/03/2021,0.0
la_paloma,2862,08/04/2021,0.0
la_paloma,2862,08/05/2021,0.6
la_paloma,2862,08/06/2021,0.0
la_paloma,2862,08/07/2021,0.0
la_paloma,2862,08/08/2021,31.0
la_paloma,2862,08/09/2021,5.5
la_paloma,2862,08/10/2021,2.0
la_paloma,2862,08/11/2021,0.0
la_paloma,2862,08/12/2021,0.0
la_paloma,2862,08/13/2021,0.2
la_paloma,2862,08/14/2021,2.4
la_paloma,2862,08/15/2021,0.2
la_paloma,2862,08/16/2021,0.2
la_paloma,2862,08/17/2021,0.0
la_paloma,2862,08/18/2021,2.6
la_paloma,2862,08/19/2021,8.8
la_paloma,2862,08/20/2021,0.0
la_paloma,2862,08/21/2021,7.0
la_paloma,2862,08/22/2021,0.0
la_paloma,2862,08/23/2021,0.0
la_paloma,2862,08/24/2021,0.0
la_paloma,2862,08/25/2021,0.0
la_paloma,2862,08/26/2021,0.0
la_paloma,2862,08/27/2021,0.0
la_paloma,2862,08/28/2021,0.0
la_paloma,2862,08/29/2021,0.0
la_paloma,2862,08/30/2021,0.0
la_paloma,2862,08/31/2021,0.0
la_paloma,2862,09/01/2021,18.4
la_paloma,2862,09/02/2021,9.2
la_paloma,2862,09/03/2021,0.0
la_paloma,2862,09/04/2021,1.0
la_paloma,2862,09/05/2021,1.4
la_paloma,2862,09/06/2021,0.0
la_paloma,2862,09/07/2021,5.0
la_paloma,2862,09/08/2021,24.8
la_paloma,2862,09/09/2021,0.6
la_paloma,2862,09/10/2021,0.2
la_paloma,2862,09/11/2021,0.0
la_paloma,2862,09/12/2021,0.2
la_paloma,2862,09/13/2021,12.0
la_paloma,2862,09/14/2021,0.2
la_paloma,2862,09/15/2021,0.0
la_paloma,2862,09/16/2021,0.0
la_paloma,2862,09/17/2021,0.0
la_paloma,2862,09/18/2021,0.1
la_paloma,2862,09/19/2021,5.6
la_paloma,2862,09/20/2021,0.0
